"SYMBOL","ENTREZ_GENE_ID"
"ZNF829",374899
"THNSL1",79896
"TRIM69",140691
"IFITM1",8519
"LAMP1",3916
"POMK",84197
"KLHDC8B",200942
"SETD4",54093
"PTCH1",5727
"RTN4RL1",146760
"RNPC3",55599
"ZNF267",10308
"IRS2",8660
"BICD2",23299
"TMLHE",55217
"RASA3",22821
"LRCH3",84859
"LEMD1",93273
"ZNF566",84924
"ZNF529",57711
"AIDA",64853
"C15orf41",84529
"CYP2R1",120227
"ANKRD46",157567
"PIP5K1C",23396
"ZBTB6",10773
"C2orf76",130355
"POLR3C",10623
"WWOX",51741
"CCDC84",338657
"BCL9L",283149
"POLR1D",51082
"KIF18B",146909
"ZNRF1",84937
"SAPCD2",89958
"MARC1",64757
"BLOC1S4",55330
"ZNF749",388567
"MRTFB",57496
"ZNF17",7565
"KDM4D",55693
"TOR3A",64222
"PPP1CC",5501
"ZNF555",148254
"NAP1L3",4675
"CA5BP1",340591
"BACE1",23621
"RXRA",6256
"NUDT17",200035
"ZNF75D",7626
"KRT10",3858
"NKRF",55922
"KPNA4",3840
"ZNF501",115560
"ZNF197",10168
"ZNF197",110354863
"NAP1L2",4674
"RPS23",6228
"GNG2",54331
"INSIG1",3638
"C5orf38",153571
"TMEM222",84065
"SEPTIN10",151011
"FAM86B1",85002
"SMYD4",114826
"GPATCH8",23131
"NF2",4771
"SMIM29",221491
"UBE2H",7328
"MIR22HG",84981
"HPDL",84842
"KATNA1",11104
"ARAP1",116985
"KIF24",347240
"PRR5",55615
"ZFP91",80829
"C17orf58",284018
"BCDIN3D",144233
"CYP27C1",339761
"LYRM7",90624
"BCR",613
"SPIN4",139886
"ZNF732",654254
"SPIN2B",474343
"HYAL3",8372
"VSIG10L",147645
"ZNF397",84307
"ZSCAN30",100101467
"TPCN1",53373
"HEXIM1",10614
"POFUT2",23275
"ERCC6L",54821
"TMEM17",200728
"RTN4RL2",349667
"ZDHHC17",23390
"ZNF395",55893
"PPARA",5465
"EMID1",129080
"TMEM216",51259
"RPS19BP1",91582
"C3orf70",285382
"TEAD1",7003
"PLCD1",5333
"ENTPD5",957
"NAP1L1",4673
"LYPD6",130574
"RNF220",55182
"SHTN1",57698
"TSPYL4",23270
"SESTD1",91404
"FNBP1",23048
"DYNC2H1",79659
"BCAM",4059
"RSBN1L",222194
"WDR86",349136
"EPOR",2057
"DCC",1630
"TAF9B",51616
"MAGI2",9863
"CHP1",11261
"COL4A1",1282
"PTMA",5757
"HSPA14",51182
"SIRT7",51547
"IFT140",9742
"CYP26C1",340665
"USP7",7874
"MAGEH1",28986
"TET3",200424
"ZNF286A",57335
"ISG15",9636
"EXD3",54932
"C17orf97",400566
"ZKSCAN4",387032
"DHRS4L2",317749
"VMAC",400673
"B3GLCT",145173
"SPRY4",81848
"TMEM203",94107
"SLC18A3",6572
"TCEA1",6917
"FANCA",2175
"SECISBP2",79048
"SEMA4D",10507
"LIN28B",389421
"MCRS1",10445
"FANCM",57697
"ZNF70",7621
"PEAR1",375033
"ZFP69B",65243
"ZFP69",339559
"HIST1H1C",3006
"EIF4EBP1",1978
"CCDC157",550631
"FAM122A",116224
"PALM3",342979
"CYHR1",50626
"COL14A1",7373
"DNER",92737
"KLHL17",339451
"ZSCAN23",222696
"MORN2",729967
"UBQLN2",29978
"RILPL1",353116
"ARL4C",10123
"WNT7B",7477
"C11orf95",65998
"MAPK12",6300
"COL4A5",1287
"AGRN",375790
"NHS",4810
"ZNF626",199777
"ZC3H6",376940
"LAMTOR4",389541
"PRKAR1B",5575
"NCR3LG1",374383
"DCUN1D3",123879
"ZNF793",390927
"TUBB4B",10383
"AGAP4",119016
"COMMD6",170622
"C15orf62",643338
"ZNF383",163087
"HES4",57801
"ZNF669",79862
"CENPP",401541
"PLSCR1",5359
"C3orf62",375341
"ZNF559",84527
"SBK1",388228
"SLC38A3",10991
"GTF2F2",2963
"FAM92A",137392
"FOCAD",54914
"H3F3C",440093
"CHM",1121
"BLOC1S5",63915
"CERKL",375298
"IER5L",389792
"H2AFX",3014
"C19orf54",284325
"LCTL",197021
"COL25A1",84570
"SRSF10",10772
"DUSP28",285193
"NBR1",4077
"RALGAPA2",57186
"NDOR1",27158
"FBLL1",345630
"NKAIN2",154215
"FAM72B",653820
"SUMO2",6613
"NANOS1",340719
"RTL6",84247
"DPYD",1806
"PTAR1",375743
"UROS",7390
"ZDHHC9",51114
"SMIM15",643155
"FAM221A",340277
"TMEM120B",144404
"TMEM198",130612
"FZD9",8326
"PRELP",5549
"ZNF548",147694
"MTF1",4520
"TMEM201",199953
"NHLRC3",387921
"ZDHHC11",79844
"SLX4",84464
"RPL14",9045
"FBF1",85302
"MSL1",339287
"TRMT2B",79979
"CFAP126",257177
"FAM120AOS",158293
"NOC2L",26155
"NELFB",25920
"ZNF292",23036
"KCTD21",283219
"ADAT2",134637
"ZNF567",163081
"NDUFA4",4697
"ALKBH2",121642
"RNFT1",51136
"FAM111B",374393
"H1F0",3005
"LITAF",9516
"TMEM120A",83862
"ARID2",196528
"SF3B3",23450
"BLOC1S3",388552
"JPT1",51155
"ZNF527",84503
"S100A13",6284
"ZNF33A",7581
"PCDH18",54510
"C15orf61",145853
"TSPYL1",7259
"PNRC2",55629
"ALKAL2",285016
"ZKSCAN3",80317
"RRP7A",27341
"LIN54",132660
"FAM53B",9679
"KAZN",23254
"SLC35E2B",728661
"GSPT2",23708
"C8orf76",84933
"HMGB1",3146
"SH2D5",400745
"BLOC1S2",282991
"ZNF724",440519
"PAX5",5079
"ZNF699",374879
"KIAA0895L",653319
"SPATS2L",26010
"ZNF250",58500
"WDSUB1",151525
"ZNF79",7633
"S100A4",6275
"FAT4",79633
"ZNF681",148213
"ACADSB",36
"STK40",83931
"TMEM63A",9725
"MPHOSPH8",54737
"GREB1",9687
"ZNF766",90321
"SRGAP3",9901
"FAM217B",63939
"TUBB",203068
"LCOR",84458
"SUPT5H",6829
"XPNPEP3",63929
"ZNF107",51427
"PPIA",5478
"ZNF471",57573
"ZNF493",284443
"SUPT3H",8464
"NIF3L1",60491
"IARS",3376
"MFSD14C",84278
"POM121",9883
"ZBTB44",29068
"NLGN3",54413
"ZKSCAN7",55888
"CPNE4",131034
"ZNF565",147929
"ELAVL3",1995
"WDR5",11091
"LONP1",9361
"TRRAP",8295
"NUDT11",55190
"SRGAP2B",647135
"ASB13",79754
"SLC35F1",222553
"ZNF34",80778
"ZNF140",7699
"INCA1",388324
"PTPN1",5770
"EVL",51466
"EPHB4",2050
"ZNF765",91661
"ZNF124",7678
"XRCC6",2547
"PPP1R26",9858
"TSC22D2",9819
"NPIPB15",440348
"ZNF569",148266
"ARMCX4",100131755
"YRDC",79693
"ZNF777",27153
"PIK3R4",30849
"ZNF775",285971
"ZNF605",100289635
"TRAPPC2",6399
"MYL6B",140465
"SIAH1",6477
"C20orf96",140680
"NCOR2",9612
"PRPF40A",55660
"GDAP2",54834
"TCEAL3",85012
"ANAPC7",51434
"SLC6A9",6536
"AFAP1",60312
"NACA",4666
"MYO18A",399687
"BORCS6",54785
"MAN2A2",4122
"MME",4311
"FAM72A",729533
"CACNA1H",8912
"SULF2",55959
"LAMA2",3908
"PLXNB2",23654
"XRCC2",7516
"MYO6",4646
"MRTFA",57591
"HDAC2",3066
"ZNF782",158431
"ZNF846",162993
"TCF4",6925
"WNK3",65267
"SDHAF3",57001
"RABL6",55684
"ZNF136",7695
"ZKSCAN5",23660
"ZNF502",91392
"TRAPPC4",51399
"TTC30B",150737
"TECPR2",9895
"ZFP62",643836
"ERI2",112479
"TOMM7",54543
"ZNF33B",7582
"ZNF512B",57473
"AMZ2",51321
"ZNF431",170959
"NF1",4763
"VKORC1L1",154807
"ZNF418",147686
"DAPK1",1612
"COL27A1",85301
"GM2A",2760
"ZNF700",90592
"POU3F4",5456
"CD47",961
"TLE1",7088
"MAML3",55534
"HIST1H2AG",8969
"STRN3",29966
"ZNF239",8187
"ZSCAN16",80345
"MVB12B",89853
"ILRUN",64771
"ADA",100
"ARID5A",10865
"PPTC7",160760
"NHLRC2",374354
"ZFP28",140612
"SCN8A",6334
"KPNA5",3841
"ARHGEF12",23365
"PDLIM7",9260
"FLNA",2316
"SRGAP1",57522
"FAM3C",10447
"NOP9",161424
"SLC39A10",57181
"AP2A1",160
"ZNF585A",199704
"FUT11",170384
"SMIM10L2B",644596
"LAGE3",8270
"WDR5B",54554
"WDR45",11152
"METTL9",51108
"ZNF138",7697
"ZNF429",353088
"ZNF470",388566
"SERTAD1",29950
"ZNF100",163227
"CXorf40B",541578
"ZNF398",57541
"ZSCAN25",221785
"ANXA6",309
"ZNF441",126068
"GMFB",2764
"ZNF420",147923
"ZMYM1",79830
"ZSCAN26",7741
"MAFG",4097
"ARRDC1",92714
"KIAA1671",85379
"IGF2R",3482
"GAL3ST4",79690
"DYNC1H1",1778
"PCBP2",5094
"ZGPAT",84619
"SLC25A29",123096
"PGAP1",80055
"SRC",6714
"ZNF682",91120
"ZNF772",400720
"PCNX3",399909
"LRRC8B",23507
"ABCB8",11194
"SND1",27044
"ZNF785",146540
"PSMD12",5718
"NOL4L",140688
"CYSRT1",375791
"ENTPD4",9583
"C1D",10438
"TBC1D9B",23061
"HIST1H4J",8363
"FAM110D",79927
"KANK2",25959
"C6orf141",135398
"GTF2E2",2961
"RAD54B",25788
"SYNGAP1",8831
"FITM2",128486
"BLM",641
"ZNF720",124411
"DDI2",84301
"SVIL",6840
"TRIM33",51592
"LRP10",26020
"PELI1",57162
"ZNF655",79027
"MRPL21",219927
"ZNF786",136051
"ZNF517",340385
"ZNF675",171392
"DACT3",147906
"ADARB1",104
"HTT",3064
"DIO3",1735
"VEPH1",79674
"SHPK",23729
"IPP",3652
"OGDHL",55753
"GSTK1",373156
"HNRNPAB",3182
"STMN3",50861
"COL13A1",1305
"ZNF695",57116
"ZNF628",89887
"SLC2A10",81031
"RPF2",84154
"MIB2",142678
"MYO5A",4644
"ATG7",10533
"SIPA1L1",26037
"TTC30A",92104
"RAB40C",57799
"PIGN",23556
"COL4A6",1288
"ZNF624",57547
"HHLA3",11147
"TOPORS",10210
"ENTPD6",955
"FAR1",84188
"CPLANE1",65250
"ZNF841",284371
"ZNF615",284370
"CXorf40A",91966
"CDC42SE1",56882
"ZNF433",163059
"SPTAN1",6709
"NMB",4828
"PARVA",55742
"KLHL14",57565
"FAM114A1",92689
"RPE",6120
"PHF2",5253
"RPS26",6231
"PSAP",5660
"S100A10",6281
"RPL37A",6168
"TXNRD3",114112
"MAP1LC3C",440738
"MCMBP",79892
"EME2",197342
"ZNF81",347344
"TAF13",6884
"ZNF780A",284323
"ATAD3A",55210
"FAM118B",79607
"ZNF461",92283
"SLC9A8",23315
"ZNF181",339318
"INKA2",55924
"ZNF44",51710
"GPAA1",8733
"SGTB",54557
"ZNF790",388536
"FAM49A",81553
"MYO1C",4641
"NKIRAS1",28512
"KIF13B",23303
"ADH5",128
"HIST1H2BK",85236
"TEAD4",7004
"SPG7",6687
"HES5",388585
"ZNF677",342926
"ERO1A",30001
"ZNF823",55552
"ZNF347",84671
"FCHSD1",89848
"ZNF71",58491
"S100A6",6277
"RPL12",6136
"ZNF121",7675
"MPZL1",9019
"VPS13A",23230
"ELOVL2",54898
"C1orf122",127687
"SNHG12",85028
"NOL8",55035
"IRAK4",51135
"MRPL42",28977
"ENTPD7",57089
"ZNF335",63925
"RPS4X",6191
"ZNF273",10793
"ZNF84",7637
"MAK16",84549
"ZNF667",63934
"SIRPA",140885
"GRK6",2870
"PRIM1",5557
"MARCH5",54708
"SULT1C4",27233
"ZBTB14",7541
"CD2AP",23607
"NUP62CL",54830
"SFI1",9814
"ZNF649",65251
"ZNF248",57209
"CHSY3",337876
"LPAR1",1902
"HIBCH",26275
"ZNF544",27300
"SOWAHC",65124
"ZNF770",54989
"HMGN5",79366
"MIER1",57708
"MAN1A2",10905
"SVIP",258010
"ZNF251",90987
"DDRGK1",65992
"TFDP1",7027
"ZNF607",84775
"ZNF334",55713
"HSD17B11",51170
"SZT2",23334
"QRICH1",54870
"DDX42",11325
"RPL23A",6147
"SLC29A3",55315
"STYX",6815
"UBL5",59286
"HELZ",9931
"TMEM116",89894
"UCKL1",54963
"ZNF485",220992
"SDAD1",55153
"ZKSCAN8",7745
"PHETA1",144717
"HYLS1",219844
"ZNF813",126017
"DCAF12L2",340578
"PIM3",415116
"GET3",439
"ASPH",444
"SPRED2",200734
"WWP2",11060
"GFPT1",2673
"UVRAG",7405
"ZNF26",7574
"ITSN2",50618
"OGA",10724
"TCAF1",9747
"ZNF69",7620
"TXNRD1",7296
"NRARP",441478
"ZNF583",147949
"ZNF568",374900
"ZXDB",158586
"ZNF480",147657
"ZNF587",84914
"TPM2",7169
"SH3BGRL2",83699
"ZNF808",388558
"YTHDF2",51441
"TMA16",55319
"ATL1",51062
"ZNF43",7594
"GPN1",11321
"ZNF28",7576
"ZNF511",118472
"ZNF627",199692
"WDHD1",11169
"ZNF789",285989
"CTNND1",1500
"DDX39B",7919
"SLC34A3",142680
"NUDT16",131870
"TLK1",9874
"LRBA",987
"ZNF536",9745
"MMP17",4326
"BAZ1A",11177
"COPS8",10920
"MDM4",4194
"KLHL9",55958
"NCOA6",23054
"STK39",27347
"C6orf89",221477
"CALM1",801
"TTC37",9652
"TUSC1",286319
"PAPSS2",9060
"SLC9A6",10479
"FAN1",22909
"EIF1AY",9086
"MT-ND6",4541
"IPO9",55705
"CEP290",80184
"MT-CO2",4513
"GLMP",112770
"TOGARAM1",23116
"DLL1",28514
"ANKRD13B",124930
"ECI2",10455
"UNC13B",10497
"MT-CYB",4519
"LDB1",8861
"PPP1R14C",81706
"CTR9",9646
"SMOC1",64093
"MSRB1",51734
"ZNF652",22834
"SMURF1",57154
"GPATCH3",63906
"CDC42BPB",9578
"RPL10A",4736
"COLGALT2",23127
"MT-ND2",4536
"FAM169A",26049
"ZNF830",91603
"MT-ND5",4540
"CNOT7",29883
"TMEM184B",25829
"MTOR",2475
"SCAMP5",192683
"ZNF521",25925
"LRIG2",9860
"MT-CO1",4512
"PNP",4860
"GK",2710
"FOXJ3",22887
"ZNF358",140467
"SFT2D1",113402
"GRM3",2913
"CHAMP1",283489
"INPP5F",22876
"ARHGAP11A",9824
"HMGN2",3151
"SELENOM",140606
"UBE2J1",51465
"OPA1",4976
"DENND4B",9909
"ZNF277",11179
"MT-ND3",4537
"KTI12",112970
"SELENOT",51714
"TOX",9760
"RUSC2",9853
"FICD",11153
"OSTC",58505
"R3HDM4",91300
"TSEN15",116461
"LTN1",26046
"RUNDC1",146923
"CCDC152",100129792
"GRK5",2869
"TYW1",55253
"DCAF12",25853
"ITPRIPL1",150771
"MT-ND4",4538
"SMC5",23137
"MT-ND1",4535
"PRMT6",55170
"SHISA4",149345
"CIPC",85457
"CAPZA2",830
"MT-ATP6",4508
"TOP1",7150
"PRC1",9055
"BHLHB9",80823
"MAP3K3",4215
"L1CAM",3897
"SREBF2",6721
"C1orf174",339448
"POU3F3",5455
"SPOUT1",51490
"RPL39",6170
"DZIP3",9666
"KIAA0753",9851
"DCLRE1A",9937
"ATG9A",79065
"APRT",353
"GPRASP1",9737
"TBKBP1",9755
"MAGEE1",57692
"CCDC167",154467
"MT-CO3",4514
"L3MBTL3",84456
"DMD",1756
"NAGA",4668
"SMG5",23381
"KIF1BP",26128
"ARMCX6",54470
"PJA2",9867
"SGMS1",259230
"MIR103A2",406896
"MIR219A1",407002
"MIR135B",442891
"MIRLET7F1",406888
"MIR30C2",407032
"MIRLET7D",406886
"MIR331",442903
"MIRLET7I",406891
"SNORD73B",114655
"MIR421",693122
"INF2",64423
"EFCAB2",84288
"CHML",1122
"TATDN3",128387
"C1orf53",388722
"SAMD5",389432
"CENPW",387103
"SPRN",503542
"FAM229B",619208
"EEF1AKMT2",399818
"GDI1",2664
"PCMTD2",55251
"LIME1",54923
"RTL8A",26071
"CCDC160",347475
"EFCAB7",84455
"TCEAL5",340543
"SYS1",90196
"INPP5B",3633
"TRAF3IP1",26146
"CHIC1",53344
"GIGYF2",26058
"RUFY2",55680
"NHSL2",340527
"NHSL2",392490
"PHACTR4",65979
"ASAH2B",653308
"AGAP6",414189
"ZDHHC18",84243
"MACO1",55219
"ZDBF2",57683
"DAXX",1616
"DAXX",113523636
"BMPR2",659
"PFDN6",10471
"RING1",6015
"HSD17B8",7923
"RXRB",6257
"OXLD1",339229
"COL11A2",1302
"BRD2",6046
"COL5A2",1290
"SPIN3",169981
"NBDY",550643
"PBX2",5089
"AGER",177
"RNF5",6048
"AGPAT1",10554
"FKBPL",63943
"MRPL38",64978
"STK19",8859
"BTBD17",388419
"DXO",1797
"SKIV2L",6499
"NELFE",7936
"ZBTB12",221527
"SDHD",6392
"EHMT2",10919
"NEU1",4758
"SNHG32",50854
"HSPA1B",3304
"HSPA1A",3303
"LSM2",57819
"VARS",7407
"MBD5",55777
"MSH5",4439
"LY6G6C",80740
"CSNK2B",1460
"GPANK1",7918
"C6orf47",57827
"FAM155A",728215
"APOM",55937
"BAG6",7917
"PRRC2A",7916
"NFKBIL1",4795
"ZNF814",730051
"ZNF551",90233
"MICA",100507436
"ZNF805",390980
"HLA-C",3107
"POU5F1",5460
"CCHCR1",54535
"DHX16",8449
"C6orf136",221545
"MRPS18B",28973
"PPP1R10",5514
"ABCF1",23
"PRR3",80742
"DDR1",780
"GNL1",2794
"HLA-E",3133
"TRIM39",56658
"ZNF468",90333
"ZNF616",90317
"PPP1R11",6992
"DISP3",57540
"RACK1",10399
"TBC1D8",11138
"AKT1S1",84335
"GABBR1",2550
"MIR1915HG",399726
"TRIM27",5987
"RANBP17",64901
"TTC25",83538
"MRPL53",116540
"ATXN2",6311
"DCTN1",1639
"TCTN1",79600
"FAM216A",29902
"ZBTB48",3104
"MZT1",440145
"ZNF155",7711
"UQCC3",790955
"ZNF783",100289678
"ZNF425",155054
"LRRC10B",390205
"C12orf73",728568
"PCDHA4",56144
"TRIM13",10206
"SPIRE2",84501
"SLC35B4",84912
"SYCE1L",100130958
"TMEM231",79583
"TMEM240",339453
"TRIQK",286144
"SDHAF1",644096
"PSENEN",55851
"ZBTB10",65986
"C4orf46",201725
"LGR4",55366
"E2F4",1874
"PDE7A",5150
"TMEM170B",100113407
"SNX2",6643
"NT5M",56953
"SARNP",84324
"ADGRG1",9289
"IPO7",10527
"PRR13",54458
"TECPR1",25851
"INSYN1",388135
"CNEP1R1",255919
"CCDC85C",317762
"NAP1L4",4676
"TMSB4X",7114
"TMEM256",254863
"SMN2",6607
"HMGN1",3150
"DENND6B",414918
"LCMT1",51451
"CDPF1",150383
"LIN52",91750
"SMIM11A",54065
"CYP2D7",1564
"ETFRF1",144363
"ITSN1",6453
"ITPRIPL2",162073
"CRYZL1",9946
"C5orf51",285636
"PLPP6",403313
"ZNF316",100131017
"RNPS1",10921
"NYNRIN",57523
"DNAJC19",131118
"DOK6",220164
"JPT2",90861
"RAB12",201475
"TMEM200C",645369
"HLA-A",3105
"HACD2",201562
"CFAP44",55779
"LNP1",348801
"VGLL3",389136
"TRIM71",131405
"ANKRD28",23243
"METTL6",131965
"MIR647",693232
"MIR135A2",406926
"MIR149",406941
"MIR570",693155
"MIR186",406962
"MIR590",693175
"MIR124-2",406908
"MIR125B1",406911
"MIR130A",406919
"MIR199A2",406977
"MIR106B",406900
"GPX3",2878
"SELENOH",280636
"STK38L",23012
"SACM1L",22908
"TSN",7247
"MIR770",768222
"SLC48A1",55652
"PRR22",163154
"LINC02693",339263
"RTL8B",441518
"RNF208",727800
"MT-ND4L",4539
"ZNF580",51157
"ZNF611",81856
"NUP62",23636
"SFT2D2",375035
"FGFR1OP",11116
"SCAF8",22828
"ZNF254",9534
"TCTEX1D2",255758
"CRYGS",1427
"KLHL23",151230
"KLHL23",100526832
"TRIM59",286827
"MLLT11",10962
"ASIC3",9311
"SUPT4H1",6827
"NRAS",4893
"QTRT1",81890
"CHUK",1147
"MXD3",83463
"GSTM2",2946
"COG8",84342
"ARHGAP19",84986
"LCAT",3931
"PTPRCAP",5790
"GPC2",221914
"SIPA1",6494
"ERV3-1",2086
"SYNJ2BP",55333
"ARL2",402
"FIRRE",286467
"RBMXL1",494115
"SRA1",10011
"DNAJC9",23234
"C8orf82",414919
"VDAC1",7416
"ZBTB9",221504
"TMX2",51075
"HEXA",3073
"NDUFS3",4722
"LEPROT",54741
"LBH",81606
"ADAT3",113179
"PPP1CB",5500
"GPSM3",63940
"NCKIPSD",51517
"ATF6B",1388
"TREX1",11277
"S1PR3",1903
"S1PR3",286223
"SLC35F6",54978
"CLIC1",1192
"DDAH2",23564
"RPS29",6235
"ATP6V1G2",534
"ZNF134",7693
"ZNF845",91664
"EMP2",2013
"KCTD11",147040
"LTB4R",1241
"DNASE1",1773
"CSNK1E",1454
"GALT",2592
"ITGA1",3672
"ZNF726",730087
"TAX1BP3",30851
"AP1G2",8906
"ZNF90",7643
"NAXD",55739
"GANC",2595
"TTLL3",26140
"REPIN1",29803
"MRPL23",6150
"MRPL23",107987373
"ZNF891",101060200
"SMIM7",79086
"FBXO16",157574
"TSPAN4",7106
"CPNE1",8904
"ARL16",339231
"LYRM4",57128
"MYCBP",26292
"ALG3",10195
"SH3D21",79729
"SMIM30",401397
"C17orf67",339210
"FIS1",51024
"SPDYE3",441272
"NEURL1B",54492
"HAUS3",79441
"BBIP1",92482
"PPME1",51400
"STARD10",10809
"MEG3",55384
"ZSWIM8",23053
"IFRD2",7866
"HNRNPUL2",221092
"CSKMT",751071
"ZSWIM7",125150
"RTL10",79680
"PHB2",11331
"NEURL4",84461
"UBXN2B",137886
"PEX26",55670
"FASTKD5",60493
"GOLGA8B",440270
"HOMEZ",57594
"DDX3X",1654
"VPS16",64601
"MYL5",4636
"MIR17HG",407975
"ZNF407",55628
"NPEPL1",79716
"TMEM242",729515
"TMEM167B",56900
"FAM72D",728833
"TNFRSF25",8718
"SLC35E2A",9906
"ZC3H11B",643136
"CYB5RL",606495
"CROCCP2",84809
"FNIP1",96459
"SP9",100131390
"PAM16",51025
"TENM3",55714
"LINC00339",29092
"CEBPZOS",100505876
"ZNF579",163033
"RNASEK",440400
"NBPF1",55672
"UMAD1",729852
"VAMP2",6844
"SNORD99",692212
"EBF2",64641
"C6orf226",441150
"PPP3R1",5534
"FANCG",2189
"AP4M1",9179
"PLXNA4",91584
"ZBED8",63920
"NPTXR",23467
"FAM200A",221786
"PPP2R2A",5520
"ZNF880",400713
"TRIM16",10626
"TIGD1",200765
"FADS3",3995
"CCNL2",81669
"UBA52",7311
"PPT2",9374
"BTBD19",149478
"FAM185A",222234
"CYTOR",112597
"EXOSC6",118460
"VPS52",6293
"ZNF844",284391
"NSUN5P1",155400
"LINC00205",642852
"CERS1",10715
"HLA-DPB1",3115
"CPTP",80772
"ADM5",199800
"LAMC1-AS1",110841583
"ATXN1L",342371
"SMIM13",221710
"NDUFAF8",284184
"PRRT4",401399
"PLEKHM1",9842
"JPX",554203
"MCRIP1",348262
"SLC26A6",65010
"MIAT",440823
"DEFB131B",100129216
"FAM229A",100128071
"ERCC6",2074
"ERCC6",267004
"NOL7",51406
"ELFN1",392617
"PIGBOS1",101928527
"",100129215
"TMEM185B",79134
"HSBP1L1",440498
"PGAM4",441531
"DANCR",57291
"C14orf132",56967
"WDR46",9277
"ZNF717",100131827
"PARG",8505
"TP73-AS1",57212
"SCAMP4",113178
"MELTF-AS1",100507057
"MT-ATP8",4509
"PCAT6",100506696
"FAM174C",55009
"OST4",100128731
"FNDC10",643988
"DHFR",1719
"",102724330
"RPL41",6171
"ZNF688",146542
"PET100",100131801
"ACBD6",84320
"SETSIP",646817
"HSBP1",3281
"RPS18",6222
"TAPBP",6892
"ZBED9",114821
"TMA7",51372
"MCTS1",28985
"SMIM26",388789
"SNHG7",84973
"LINC00472",79940
"GPX1",2876
"TWIST2",117581
"PANTR1",100506421
"MYCNOS",10408
"RPS28",6234
"UQCRHL",440567
"TRIM26",7726
"ZNF879",345462
"CCDC188",388849
"ZNF736",728927
"FAM133B",257415
"JRK",8629
"GAS5",60674
"HLA-B",3106
"SNHG20",654434
"C19orf81",342918
"BRD3OS",266655
"ZSCAN31",64288
"C12orf75",387882
"SMIM1",388588
"PPP1R3E",90673
"ZBTB22",9278
"",112268411
"ZBED5",58486
"ZNF853",54753
"ZKSCAN7-AS1",112840933
"ZEB1-AS1",220930
"CNTFR-AS1",105376023
"CDKN2AIPNL",91368
"ZNF737",100129842
"RGL2",5863
"",150051
"KIFC1",3833
"CT75",440934
"FAM200B",285550
"LRRC37A2",474170
"TMEM250",90120
"RNF103",7844
"RBM14",10432
"ALKBH6",84964
"CASTOR3",352954
"NME1",4830
"WBP1",23559
"MRPS17",51373
"C1orf226",400793
"ADSL",158
"LY6G5B",58496
"PCDHGC3",5098
"COX19",90639
"PPIL3",53938
"FOXO3B",2310
"L1TD1",54596
"ISY1",57461
"PNMA2",10687
"ARHGEF25",115557
"TMEM189",387521
"RDH14",57665
"NSUN6",221078
"YAE1",57002
"CRCP",27297
"RPL36A",6173
"PDXP",57026
"RPP21",79897
"RPP21",202658
"EGFL8",80864
"ATP5MF",9551
"ARPC4",10093
"ARPC1A",10552
"TMEFF1",8577
"ATP5PO",539
"PLEKHO2",80301
"C8orf58",541565
"PISD",23761
"PWP2",5822
"PI4KA",5297
"SNHG3",8420
"ARFGAP3",26286
"C22orf39",128977
"PEG10",23089
"EIF6",3692
"PCDHGC4",56098
"MRPL20",55052
"ARPIN",348110
"DECR2",26063
"RTL5",340526
"AP5Z1",9907
"SOX2-OT",347689
"MRPL33",9553
"MICAL3",57553
"STON1",11037
"PRAF2",11230
"STMP1",647087
"KCTD7",154881
"EFNA4",1945
"C4orf48",401115
"NAA80",24142
"IL10RB",3588
"WDR92",116143
"MRPS6",64968
"ZNF512",84450
"NFS1",9054
"DDOST",1650
"TMEM199",147007
"P2RY11",5032
"TMEM141",85014
"ETV5",2119
"RBM12",10137
"SCARF2",91179
"APOBEC3C",27350
"PTCHD4",442213
"N4BP2L2",10443
"ZNF585B",92285
"CRNDE",643911
"RAD51-AS1",100505648
"H2AFJ",55766
"PGAM5",192111
"OIP5-AS1",729082
"TWF2",11344
"MARS2",92935
"USP51",158880
"CDK11B",984
"ABHD14A",25864
"ANP32C",23520
"DSTNP2",171220
"HAUS5",23354
"PCDHA11",56138
"TMEM150C",441027
"ZNF286B",729288
"ZNF324B",388569
"PDCD6",10016
"TMEM158",25907
"YJEFN3",374887
"ZNF718",255403
"SMIM20",389203
"PURPL",643401
"CHCHD10",400916
"GPR162",27239
"GLI4",2738
"ZNF345",25850
"SHANK3",85358
"ZNF550",162972
"MALAT1",378938
"C8orf88",100127983
"SHLD3",112441434
"CCDC71L",168455
"TMEM200B",399474
"PCDHGB6",56100
"TUG1",55000
"TRNP1",388610
"EIF5AL1",143244
"ALG11",440138
"MINCR",100507316
"ATXN7L3B",552889
"PRKDC",5591
"UTP14C",9724
"PCDHGA10",56106
"PCDHGB4",8641
"ZNF260",339324
"LYN",4067
"PINX1",54984
"PCDHGB7",56099
"MIR124-2HG",100130155
"AP5B1",91056
"PABPC4L",132430
"CSNK2A3",283106
"FPGT",8790
"MEX3A",92312
"",100287896
"MPV17L2",84769
"BORCS8",729991
"DPP3",10072
"BRK1",55845
"CHMP1B",57132
"MIR100HG",399959
"EID1",23741
"EBLN2",55096
"POLR2M",81488
"SNHG1",23642
"CTSO",1519
"COA8",84334
"TRAPPC2B",10597
"ZNF432",9668
"ZNF10",7556
"ZNF486",90649
"HMBS",3145
"ZNF225",7768
"POLG2",11232
"ZNF350",59348
"ZNF253",56242
"DENND11",57189
"LSM14A",26065
"GATC",283459
"ZBED6",100381270
"FNTB",2342
"FNTB",100529261
