"","NGenes","Direction","PValue","FDR"
"BIOCARTA_FOSB_PATHWAY",0,"Up",2,1
"BIOCARTA_NOTCH_PATHWAY",0,"Up",2,1
"BIOCARTA_TUBBY_PATHWAY",0,"Up",2,1
"BIOCARTA_MRP_PATHWAY",0,"Up",2,1
"BIOCARTA_DICER_PATHWAY",0,"Up",2,1
"BIOCARTA_PLCD_PATHWAY",0,"Up",2,1
"BIOCARTA_RAN_PATHWAY",0,"Up",2,1
"BIOCARTA_WNT_LRP6_PATHWAY",0,"Up",2,1
"BIOCARTA_PEPI_PATHWAY",0,"Up",2,1
"BIOCARTA_IFNG_PATHWAY",0,"Up",2,1
"BIOCARTA_BOTULIN_PATHWAY",0,"Up",2,1
"REACTOME_INTERLEUKIN_6_SIGNALING",0,"Up",2,1
"REACTOME_MAPK3_ERK1_ACTIVATION",0,"Up",2,1
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",0,"Up",2,1
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",0,"Up",2,1
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH",0,"Up",2,1
"REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1",0,"Up",2,1
"REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0,"Up",2,1
"REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0,"Up",2,1
"REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA",0,"Up",2,1
"REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS",0,"Up",2,1
"REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA",0,"Up",2,1
"REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE",0,"Up",2,1
"REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE",0,"Up",2,1
"REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE",0,"Up",2,1
"REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE",0,"Up",2,1
"REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB",0,"Up",2,1
"REACTOME_G_PROTEIN_MEDIATED_EVENTS",0,"Up",2,1
"REACTOME_TRANSMISSION_ACROSS_ELECTRICAL_SYNAPSES",0,"Up",2,1
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",0,"Up",2,1
"REACTOME_NEUROTRANSMITTER_CLEARANCE",0,"Up",2,1
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0,"Up",2,1
"REACTOME_IRS_MEDIATED_SIGNALLING",0,"Up",2,1
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",0,"Up",2,1
"REACTOME_MAPK1_ERK2_ACTIVATION",0,"Up",2,1
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0,"Up",2,1
"REACTOME_DISINHIBITION_OF_SNARE_FORMATION",0,"Up",2,1
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS",0,"Up",2,1
"REACTOME_FERTILIZATION",0,"Up",2,1
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0,"Up",2,1
"REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR",0,"Up",2,1
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA",0,"Up",2,1
"REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES",0,"Up",2,1
"REACTOME_METHIONINE_SALVAGE_PATHWAY",0,"Up",2,1
"REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE",0,"Up",2,1
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",0,"Up",2,1
"REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_7_SIGNALING",0,"Up",2,1
"REACTOME_CA2PLUS_ACTIVATED_KPLUS_CHANNELS",0,"Up",2,1
"REACTOME_G_PROTEIN_GATED_POTASSIUM_CHANNELS",0,"Up",2,1
"REACTOME_INWARDLY_RECTIFYING_KPLUS_CHANNELS",0,"Up",2,1
"REACTOME_SPERM_MOTILITY_AND_TAXES",0,"Up",2,1
"REACTOME_ACROSOME_REACTION_AND_SPERM:OOCYTE_MEMBRANE_BINDING",0,"Up",2,1
"REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING",0,"Up",2,1
"REACTOME_DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING",0,"Up",2,1
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX",0,"Up",2,1
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS",0,"Up",2,1
"REACTOME_RORA_ACTIVATES_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_BMAL1:CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0,"Up",2,1
"REACTOME_ELEVATION_OF_CYTOSOLIC_CA2PLUS_LEVELS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA",0,"Up",2,1
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",0,"Up",2,1
"REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0,"Up",2,1
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0,"Up",2,1
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0,"Up",2,1
"REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",0,"Up",2,1
"REACTOME_REGULATION_OF_SIGNALING_BY_NODAL",0,"Up",2,1
"REACTOME_COLLAGEN_DEGRADATION",0,"Up",2,1
"REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE",0,"Up",2,1
"REACTOME_ALPHA_DEFENSINS",0,"Up",2,1
"REACTOME_REPRODUCTION",0,"Up",2,1
"REACTOME_O2_CO2_EXCHANGE_IN_ERYTHROCYTES",0,"Up",2,1
"REACTOME_ACYL_CHAIN_REMODELING_OF_CL",0,"Up",2,1
"REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG",0,"Up",2,1
"REACTOME_HYDROLYSIS_OF_LPC",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_PG",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_PI",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE",0,"Up",2,1
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0,"Up",2,1
"REACTOME_SIGNALING_BY_ACTIVIN",0,"Up",2,1
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0,"Up",2,1
"REACTOME_METHYLATION",0,"Up",2,1
"REACTOME_AMINO_ACID_CONJUGATION",0,"Up",2,1
"REACTOME_ELASTIC_FIBRE_FORMATION",0,"Up",2,1
"REACTOME_FIBRONECTIN_MATRIX_FORMATION",0,"Up",2,1
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",0,"Up",2,1
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_BIOGENESIS",0,"Up",2,1
"REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA",0,"Up",2,1
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0,"Up",2,1
"REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS",0,"Up",2,1
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",0,"Up",2,1
"REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN",0,"Up",2,1
"REACTOME_SULFIDE_OXIDATION_TO_SULFATE",0,"Up",2,1
"REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE",0,"Up",2,1
"REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION",0,"Up",2,1
"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION",0,"Up",2,1
"REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR",0,"Up",2,1
"REACTOME_POST_TRANSLATIONAL_MODIFICATION:_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",0,"Up",2,1
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",0,"Up",2,1
"REACTOME_MACROAUTOPHAGY",0,"Up",2,1
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",0,"Up",2,1
"REACTOME_TRIGLYCERIDE_CATABOLISM",0,"Up",2,1
"REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY",0,"Up",2,1
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",0,"Up",2,1
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0,"Up",2,1
"REACTOME_DISEASE",0,"Up",2,1
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",0,"Up",2,1
"REACTOME_2_LTR_CIRCLE_FORMATION",0,"Up",2,1
"REACTOME_NEF_AND_SIGNAL_TRANSDUCTION",0,"Up",2,1
"REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS",0,"Up",2,1
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",0,"Up",2,1
"REACTOME_MTOR_SIGNALLING",0,"Up",2,1
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",0,"Up",2,1
"REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_UNCOUPLING_PROTEINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_NTRKS",0,"Up",2,1
"REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION",0,"Up",2,1
"REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT",0,"Up",2,1
"REACTOME_FORMATION_OF_HIV_ELONGATION_COMPLEX_IN_THE_ABSENCE_OF_HIV_TAT",0,"Up",2,1
"REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",0,"Up",2,1
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0,"Up",2,1
"REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY",0,"Up",2,1
"REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION",0,"Up",2,1
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",0,"Up",2,1
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE",0,"Up",2,1
"REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS",0,"Up",2,1
"REACTOME_INFLUENZA_INFECTION",0,"Up",2,1
"REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS",0,"Up",2,1
"REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS",0,"Up",2,1
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",0,"Up",2,1
"REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT",0,"Up",2,1
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0,"Up",2,1
"REACTOME_FRS2_MEDIATED_ACTIVATION",0,"Up",2,1
"REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE",0,"Up",2,1
"REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION",0,"Up",2,1
"REACTOME_APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",0,"Up",2,1
"REACTOME_APC_C:CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C:CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",0,"Up",2,1
"REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS",0,"Up",2,1
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",0,"Up",2,1
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",0,"Up",2,1
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_C3_AND_C5",0,"Up",2,1
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",0,"Up",2,1
"REACTOME_ASSEMBLY_OF_THE_HIV_VIRION",0,"Up",2,1
"REACTOME_CONVERSION_FROM_APC_C:CDC20_TO_APC_C:CDH1_IN_LATE_ANAPHASE",0,"Up",2,1
"REACTOME_PHOSPHORYLATION_OF_EMI1",0,"Up",2,1
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C:CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0,"Up",2,1
"REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE",0,"Up",2,1
"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_EGFR",0,"Up",2,1
"REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION",0,"Up",2,1
"REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN",0,"Up",2,1
"REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1",0,"Up",2,1
"REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE",0,"Up",2,1
"REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION",0,"Up",2,1
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES",0,"Up",2,1
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0,"Up",2,1
"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS",0,"Up",2,1
"REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",0,"Up",2,1
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL",0,"Up",2,1
"REACTOME_ACTIVATION_OF_TRKA_RECEPTORS",0,"Up",2,1
"REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION",0,"Up",2,1
"REACTOME_SIGNALING_BY_NTRK1_TRKA",0,"Up",2,1
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",0,"Up",2,1
"REACTOME_CELLULAR_HEXOSE_TRANSPORT",0,"Up",2,1
"REACTOME_HEME_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_HEME_DEGRADATION",0,"Up",2,1
"REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION",0,"Up",2,1
"REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE",0,"Up",2,1
"REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM",0,"Up",2,1
"REACTOME_DIGESTION_OF_DIETARY_LIPID",0,"Up",2,1
"REACTOME_ESTROGEN_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_P75NTR_SIGNALS_VIA_NF_KB",0,"Up",2,1
"REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1",0,"Up",2,1
"REACTOME_P75NTR_REGULATES_AXONOGENESIS",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL",0,"Up",2,1
"REACTOME_MINERALOCORTICOID_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_GLUCOCORTICOID_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_SIGNALING_BY_VEGF",0,"Up",2,1
"REACTOME_RHO_GTPASE_CYCLE",0,"Up",2,1
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",0,"Up",2,1
"REACTOME_RHO_GTPASE_EFFECTORS",0,"Up",2,1
"REACTOME_METABOLISM_OF_STEROID_HORMONES",0,"Up",2,1
"REACTOME_PREGNENOLONE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",0,"Up",2,1
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM",0,"Up",2,1
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",0,"Up",2,1
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",0,"Up",2,1
"REACTOME_COENZYME_A_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM",0,"Up",2,1
"REACTOME_NICOTINATE_METABOLISM",0,"Up",2,1
"REACTOME_VITAMIN_B1_THIAMIN_METABOLISM",0,"Up",2,1
"REACTOME_VITAMIN_C_ASCORBATE_METABOLISM",0,"Up",2,1
"REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM",0,"Up",2,1
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",0,"Up",2,1
"REACTOME_NICOTINAMIDE_SALVAGING",0,"Up",2,1
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",0,"Up",2,1
"REACTOME_CREB_PHOSPHORYLATION",0,"Up",2,1
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",0,"Up",2,1
"REACTOME_IMPORT_OF_PALMITOYL_COA_INTO_THE_MITOCHONDRIAL_MATRIX",0,"Up",2,1
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",0,"Up",2,1
"REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL",0,"Up",2,1
"REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX",0,"Up",2,1
"REACTOME_METABOLISM_OF_NITRIC_OXIDE:_ENOS_ACTIVATION_AND_REGULATION",0,"Up",2,1
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",0,"Up",2,1
"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS",0,"Up",2,1
"REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_CALCINEURIN_ACTIVATES_NFAT",0,"Up",2,1
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",0,"Up",2,1
"REACTOME_FCGR_ACTIVATION",0,"Up",2,1
"REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION",0,"Up",2,1
"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",0,"Up",2,1
"REACTOME_ENOS_ACTIVATION",0,"Up",2,1
"REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING",0,"Up",2,1
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0,"Up",2,1
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",0,"Up",2,1
"REACTOME_LINOLEIC_ACID_LA_METABOLISM",0,"Up",2,1
"REACTOME_NADE_MODULATES_DEATH_SIGNALLING",0,"Up",2,1
"REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",0,"Up",2,1
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES",0,"Up",2,1
"REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_THYROXINE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS",0,"Up",2,1
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3PLUS_PROGENITOR_CELLS",0,"Up",2,1
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS",0,"Up",2,1
"REACTOME_GENE_SILENCING_BY_RNA",0,"Up",2,1
"REACTOME_VITAMINS",0,"Up",2,1
"REACTOME_FATTY_ACIDS",0,"Up",2,1
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",0,"Up",2,1
"REACTOME_MISCELLANEOUS_SUBSTRATES",0,"Up",2,1
"REACTOME_EICOSANOIDS",0,"Up",2,1
"REACTOME_CYP2E1_REACTIONS",0,"Up",2,1
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",0,"Up",2,1
"REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA",0,"Up",2,1
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_LIPOXINS_LX",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES",0,"Up",2,1
"REACTOME_ARACHIDONIC_ACID_METABOLISM",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES",0,"Up",2,1
"REACTOME_UBIQUINOL_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE",0,"Up",2,1
"REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION",0,"Up",2,1
"REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"REACTOME_ABACAVIR_METABOLISM",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX",0,"Up",2,1
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0,"Up",2,1
"REACTOME_DAP12_INTERACTIONS",0,"Up",2,1
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER",0,"Up",2,1
"REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY",0,"Up",2,1
"REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",0,"Up",2,1
"REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN",0,"Up",2,1
"REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION",0,"Up",2,1
"REACTOME_VISUAL_PHOTOTRANSDUCTION",0,"Up",2,1
"REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0,"Up",2,1
"REACTOME_MUCOPOLYSACCHARIDOSES",0,"Up",2,1
"REACTOME_ANCHORING_FIBRIL_FORMATION",0,"Up",2,1
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0,"Up",2,1
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",0,"Up",2,1
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0,"Up",2,1
"REACTOME_CELLULAR_RESPONSES_TO_STRESS",0,"Up",2,1
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",0,"Up",2,1
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R",0,"Up",2,1
"REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE",0,"Up",2,1
"REACTOME_SELENOAMINO_ACID_METABOLISM",0,"Up",2,1
"REACTOME_DAP12_SIGNALING",0,"Up",2,1
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0,"Up",2,1
"REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R",0,"Up",2,1
