"InputCategories","UserDefinedCategories","Type","CorrectedPvalues","NumGenes","CategoryGenes"
"M7","black_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",3.65755020225479e-07,117,"ENSG00000007062, ENSG00000014123, ENSG00000064651, ENSG00000067208, ENSG00000074935, ENSG00000078070, ENSG00000080298, ENSG00000100852, ENSG00000101751, ENSG00000102897, ENSG00000103021, ENSG00000103351, ENSG00000104218, ENSG00000104412, ENSG00000104450, ENSG00000106701, ENSG00000109756, ENSG00000110435, ENSG00000111554, ENSG00000111834, ENSG00000112309, ENSG00000112539, ENSG00000112874, ENSG00000114473, ENSG00000115866, ENSG00000117477, ENSG00000117569, ENSG00000118307, ENSG00000118690, ENSG00000119328, ENSG00000119661, ENSG00000119900, ENSG00000120159, ENSG00000124802, ENSG00000127334, ENSG00000129295, ENSG00000137494, ENSG00000137693, ENSG00000138036, ENSG00000138400, ENSG00000138411, ENSG00000138587, ENSG00000139537, ENSG00000144366, ENSG00000145075, ENSG00000145721, ENSG00000146676, ENSG00000147475, ENSG00000148057, ENSG00000149294, ENSG00000150773, ENSG00000151575, ENSG00000152582, ENSG00000152620, ENSG00000152763, ENSG00000154265, ENSG00000154359, ENSG00000154928, ENSG00000156042, ENSG00000156172, ENSG00000157856, ENSG00000158373, ENSG00000163093, ENSG00000163138, ENSG00000163602, ENSG00000163611, ENSG00000163624, ENSG00000163818, ENSG00000164066, ENSG00000164300, ENSG00000164938, ENSG00000164953, ENSG00000165115, ENSG00000165410, ENSG00000165533, ENSG00000172159, ENSG00000172340, ENSG00000172465, ENSG00000173482, ENSG00000173588, ENSG00000174840, ENSG00000175267, ENSG00000177990, ENSG00000178053, ENSG00000179104, ENSG00000179532, ENSG00000180667, ENSG00000182224, ENSG00000183067, ENSG00000183833, ENSG00000183891, ENSG00000184949, ENSG00000185250, ENSG00000186687, ENSG00000187240, ENSG00000187601, ENSG00000187953, ENSG00000196368, ENSG00000197223, ENSG00000197748, ENSG00000197776, ENSG00000198919, ENSG00000200534, ENSG00000202314, ENSG00000203877, ENSG00000205129, ENSG00000206579, ENSG00000212304, ENSG00000213066, ENSG00000217128, ENSG00000221944, ENSG00000226864, ENSG00000227855, ENSG00000234456, ENSG00000237036, ENSG00000243660, ENSG00000272145"
"M11","CD0_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",3.71288942142382e-07,79,"ENSG00000012048, ENSG00000065328, ENSG00000066279, ENSG00000071539, ENSG00000073111, ENSG00000080839, ENSG00000080986, ENSG00000087586, ENSG00000088325, ENSG00000090889, ENSG00000091651, ENSG00000100526, ENSG00000102384, ENSG00000104147, ENSG00000104738, ENSG00000104889, ENSG00000105486, ENSG00000109805, ENSG00000111206, ENSG00000111247, ENSG00000111445, ENSG00000111602, ENSG00000112029, ENSG00000112742, ENSG00000112984, ENSG00000117399, ENSG00000117650, ENSG00000117724, ENSG00000122952, ENSG00000123473, ENSG00000126787, ENSG00000130164, ENSG00000131747, ENSG00000133119, ENSG00000134690, ENSG00000135476, ENSG00000137804, ENSG00000137807, ENSG00000137812, ENSG00000138092, ENSG00000138160, ENSG00000138180, ENSG00000138182, ENSG00000138778, ENSG00000140525, ENSG00000142731, ENSG00000142945, ENSG00000143476, ENSG00000145386, ENSG00000146918, ENSG00000147155, ENSG00000149554, ENSG00000149636, ENSG00000151503, ENSG00000151725, ENSG00000152253, ENSG00000156802, ENSG00000156970, ENSG00000157456, ENSG00000163808, ENSG00000164611, ENSG00000165304, ENSG00000166451, ENSG00000166803, ENSG00000166881, ENSG00000167325, ENSG00000167513, ENSG00000168078, ENSG00000169679, ENSG00000170312, ENSG00000171241, ENSG00000184445, ENSG00000184635, ENSG00000186185, ENSG00000187741, ENSG00000188486, ENSG00000196584, ENSG00000198826, ENSG00000198901"
"M2","blue_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",5.48478800910644e-07,82,"ENSG00000028277, ENSG00000067798, ENSG00000073711, ENSG00000075391, ENSG00000077264, ENSG00000077279, ENSG00000081026, ENSG00000083720, ENSG00000088538, ENSG00000091157, ENSG00000096092, ENSG00000102678, ENSG00000104435, ENSG00000104765, ENSG00000111490, ENSG00000112294, ENSG00000113161, ENSG00000113205, ENSG00000114948, ENSG00000115840, ENSG00000119547, ENSG00000123570, ENSG00000125675, ENSG00000136404, ENSG00000138078, ENSG00000138622, ENSG00000141431, ENSG00000141837, ENSG00000143324, ENSG00000144406, ENSG00000145888, ENSG00000146151, ENSG00000146352, ENSG00000147117, ENSG00000148798, ENSG00000148948, ENSG00000150627, ENSG00000151948, ENSG00000152092, ENSG00000153563, ENSG00000158186, ENSG00000160753, ENSG00000162188, ENSG00000162415, ENSG00000163539, ENSG00000164114, ENSG00000164237, ENSG00000164604, ENSG00000166963, ENSG00000167414, ENSG00000168913, ENSG00000171016, ENSG00000171033, ENSG00000171723, ENSG00000173320, ENSG00000173452, ENSG00000174482, ENSG00000174599, ENSG00000176641, ENSG00000177181, ENSG00000178201, ENSG00000178662, ENSG00000179083, ENSG00000180479, ENSG00000182256, ENSG00000184524, ENSG00000185090, ENSG00000185565, ENSG00000186310, ENSG00000186462, ENSG00000186469, ENSG00000186472, ENSG00000187391, ENSG00000187902, ENSG00000187957, ENSG00000188191, ENSG00000188227, ENSG00000198513, ENSG00000198911, ENSG00000204130, ENSG00000213760, ENSG00000226711"
"M6","19_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.98842072791703e-07,21,"ENSG00000047457, ENSG00000064932, ENSG00000113916, ENSG00000129566, ENSG00000130202, ENSG00000130303, ENSG00000133874, ENSG00000137193, ENSG00000144802, ENSG00000145623, ENSG00000152049, ENSG00000163565, ENSG00000166710, ENSG00000168610, ENSG00000173926, ENSG00000182500, ENSG00000184557, ENSG00000196843, ENSG00000204592, ENSG00000221869, ENSG00000234745"
"M4","green_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",8.18695676946764e-07,43,"ENSG00000019549, ENSG00000064989, ENSG00000085741, ENSG00000103485, ENSG00000110108, ENSG00000111145, ENSG00000115414, ENSG00000115884, ENSG00000116962, ENSG00000119139, ENSG00000124212, ENSG00000125845, ENSG00000125968, ENSG00000128595, ENSG00000130203, ENSG00000130600, ENSG00000134013, ENSG00000134533, ENSG00000135046, ENSG00000135111, ENSG00000135862, ENSG00000138735, ENSG00000138829, ENSG00000139926, ENSG00000142552, ENSG00000142798, ENSG00000143341, ENSG00000143369, ENSG00000144668, ENSG00000146122, ENSG00000158195, ENSG00000162878, ENSG00000166130, ENSG00000169105, ENSG00000170340, ENSG00000179820, ENSG00000183098, ENSG00000183287, ENSG00000185187, ENSG00000189067, ENSG00000196411, ENSG00000197467, ENSG00000253304"
"M2","CD5_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.30900512448175e-06,56,"ENSG00000005249, ENSG00000040341, ENSG00000051382, ENSG00000068366, ENSG00000068615, ENSG00000073464, ENSG00000075303, ENSG00000075945, ENSG00000078053, ENSG00000083720, ENSG00000096092, ENSG00000101856, ENSG00000102144, ENSG00000104435, ENSG00000104765, ENSG00000106537, ENSG00000106688, ENSG00000112972, ENSG00000115252, ENSG00000115840, ENSG00000116750, ENSG00000118276, ENSG00000118402, ENSG00000119185, ENSG00000122873, ENSG00000126950, ENSG00000131437, ENSG00000132639, ENSG00000135002, ENSG00000135750, ENSG00000136404, ENSG00000138078, ENSG00000139970, ENSG00000144285, ENSG00000151092, ENSG00000152578, ENSG00000156475, ENSG00000158560, ENSG00000164114, ENSG00000165704, ENSG00000165973, ENSG00000169282, ENSG00000169760, ENSG00000172209, ENSG00000172915, ENSG00000173611, ENSG00000184408, ENSG00000186106, ENSG00000186310, ENSG00000186462, ENSG00000197535, ENSG00000198932, ENSG00000198961, ENSG00000204789, ENSG00000204856, ENSG00000213760"
"M16","M18_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",4.25846118126432e-06,19,"ENSG00000057294, ENSG00000065308, ENSG00000109193, ENSG00000128567, ENSG00000130176, ENSG00000131724, ENSG00000132561, ENSG00000134871, ENSG00000137076, ENSG00000138119, ENSG00000140092, ENSG00000142089, ENSG00000145012, ENSG00000149591, ENSG00000153179, ENSG00000163017, ENSG00000182718, ENSG00000187498, ENSG00000198467"
"M1","17_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.31155144312951e-06,28,"ENSG00000011347, ENSG00000072071, ENSG00000099308, ENSG00000099814, ENSG00000103723, ENSG00000105613, ENSG00000105642, ENSG00000105649, ENSG00000107560, ENSG00000116254, ENSG00000116544, ENSG00000123643, ENSG00000124507, ENSG00000124772, ENSG00000149679, ENSG00000152954, ENSG00000154118, ENSG00000161243, ENSG00000163704, ENSG00000164715, ENSG00000169783, ENSG00000171450, ENSG00000177875, ENSG00000186479, ENSG00000197106, ENSG00000213023, ENSG00000260987, ENSG00000269975"
"M17","M18_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.25788129274019e-05,19,"ENSG00000007384, ENSG00000018408, ENSG00000024422, ENSG00000067182, ENSG00000076067, ENSG00000102265, ENSG00000104870, ENSG00000105329, ENSG00000105559, ENSG00000135723, ENSG00000136869, ENSG00000142227, ENSG00000161638, ENSG00000166831, ENSG00000169692, ENSG00000181826, ENSG00000197879, ENSG00000222009, ENSG00000244486"
"M4","M1_DeRosa35__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.55375439835613e-05,15,"ENSG00000100097, ENSG00000111077, ENSG00000111817, ENSG00000115414, ENSG00000116132, ENSG00000130203, ENSG00000133110, ENSG00000137868, ENSG00000143867, ENSG00000157227, ENSG00000157502, ENSG00000166482, ENSG00000167601, ENSG00000168542, ENSG00000174807"
"M17","mod5_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.90069823521264e-05,25,"ENSG00000018408, ENSG00000024422, ENSG00000035862, ENSG00000067182, ENSG00000077150, ENSG00000100299, ENSG00000102265, ENSG00000103335, ENSG00000104870, ENSG00000104897, ENSG00000105559, ENSG00000106211, ENSG00000114353, ENSG00000117984, ENSG00000125534, ENSG00000131094, ENSG00000131095, ENSG00000131435, ENSG00000140464, ENSG00000142227, ENSG00000155366, ENSG00000170653, ENSG00000183386, ENSG00000185650, ENSG00000214078"
"M18","M3_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",3.24874359370941e-05,33,"ENSG00000040633, ENSG00000074266, ENSG00000092847, ENSG00000095319, ENSG00000099821, ENSG00000102221, ENSG00000105202, ENSG00000110060, ENSG00000112578, ENSG00000124571, ENSG00000126254, ENSG00000133884, ENSG00000134686, ENSG00000140598, ENSG00000141101, ENSG00000143321, ENSG00000143398, ENSG00000143493, ENSG00000145919, ENSG00000149480, ENSG00000154380, ENSG00000158321, ENSG00000159217, ENSG00000166508, ENSG00000170836, ENSG00000172053, ENSG00000173473, ENSG00000175093, ENSG00000180198, ENSG00000183655, ENSG00000186625, ENSG00000204394, ENSG00000247828"
"M2","M13_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",3.26014277739971e-05,39,"ENSG00000008277, ENSG00000036530, ENSG00000041353, ENSG00000079841, ENSG00000083720, ENSG00000091513, ENSG00000118276, ENSG00000125814, ENSG00000128578, ENSG00000132639, ENSG00000135472, ENSG00000135750, ENSG00000135929, ENSG00000144285, ENSG00000144406, ENSG00000145864, ENSG00000145888, ENSG00000150394, ENSG00000150456, ENSG00000151229, ENSG00000152578, ENSG00000153233, ENSG00000154027, ENSG00000156298, ENSG00000158008, ENSG00000162188, ENSG00000163032, ENSG00000163630, ENSG00000165704, ENSG00000166342, ENSG00000166501, ENSG00000166963, ENSG00000169282, ENSG00000176406, ENSG00000184524, ENSG00000186462, ENSG00000204789, ENSG00000213760, ENSG00000245937"
"M2","3_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",4.81394026070835e-05,77,"ENSG00000003987, ENSG00000005249, ENSG00000005810, ENSG00000008277, ENSG00000041353, ENSG00000050426, ENSG00000065609, ENSG00000066933, ENSG00000067221, ENSG00000068615, ENSG00000073464, ENSG00000075391, ENSG00000077264, ENSG00000083720, ENSG00000096092, ENSG00000101856, ENSG00000102452, ENSG00000104427, ENSG00000104435, ENSG00000104765, ENSG00000105784, ENSG00000106537, ENSG00000115252, ENSG00000118733, ENSG00000119185, ENSG00000119865, ENSG00000120251, ENSG00000123684, ENSG00000123983, ENSG00000134330, ENSG00000134709, ENSG00000135002, ENSG00000135750, ENSG00000136404, ENSG00000139970, ENSG00000145864, ENSG00000146267, ENSG00000146950, ENSG00000147364, ENSG00000152578, ENSG00000153933, ENSG00000155858, ENSG00000156475, ENSG00000158528, ENSG00000163053, ENSG00000163539, ENSG00000163630, ENSG00000164398, ENSG00000164604, ENSG00000164951, ENSG00000165973, ENSG00000166206, ENSG00000168959, ENSG00000171314, ENSG00000171723, ENSG00000171914, ENSG00000172915, ENSG00000173320, ENSG00000174469, ENSG00000175161, ENSG00000176055, ENSG00000176406, ENSG00000177181, ENSG00000178662, ENSG00000179542, ENSG00000179915, ENSG00000184408, ENSG00000186106, ENSG00000198513, ENSG00000198673, ENSG00000198689, ENSG00000198780, ENSG00000204856, ENSG00000205133, ENSG00000244005, ENSG00000258903, ENSG00000270581"
"M9","black_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",5.4727038001428e-05,138,"ENSG00000002549, ENSG00000006459, ENSG00000011260, ENSG00000013503, ENSG00000020426, ENSG00000026103, ENSG00000055044, ENSG00000055147, ENSG00000064703, ENSG00000066629, ENSG00000070501, ENSG00000070778, ENSG00000075089, ENSG00000086200, ENSG00000088766, ENSG00000089048, ENSG00000090612, ENSG00000092020, ENSG00000093144, ENSG00000096717, ENSG00000100583, ENSG00000100744, ENSG00000101132, ENSG00000101928, ENSG00000102390, ENSG00000104131, ENSG00000104325, ENSG00000105835, ENSG00000107443, ENSG00000107937, ENSG00000111142, ENSG00000111802, ENSG00000111845, ENSG00000111875, ENSG00000113312, ENSG00000114446, ENSG00000114686, ENSG00000115750, ENSG00000115816, ENSG00000116489, ENSG00000116668, ENSG00000116791, ENSG00000117697, ENSG00000117906, ENSG00000119041, ENSG00000119446, ENSG00000119812, ENSG00000120742, ENSG00000120800, ENSG00000122970, ENSG00000124380, ENSG00000124532, ENSG00000124784, ENSG00000125351, ENSG00000125870, ENSG00000126653, ENSG00000128699, ENSG00000130935, ENSG00000131013, ENSG00000131966, ENSG00000133142, ENSG00000134153, ENSG00000134371, ENSG00000134697, ENSG00000135316, ENSG00000135486, ENSG00000137185, ENSG00000137692, ENSG00000137814, ENSG00000137876, ENSG00000138190, ENSG00000138346, ENSG00000138385, ENSG00000139154, ENSG00000139168, ENSG00000139233, ENSG00000139372, ENSG00000143756, ENSG00000147419, ENSG00000150510, ENSG00000152455, ENSG00000153015, ENSG00000153561, ENSG00000155115, ENSG00000155438, ENSG00000155755, ENSG00000158417, ENSG00000158623, ENSG00000159055, ENSG00000162623, ENSG00000162813, ENSG00000162825, ENSG00000162994, ENSG00000163006, ENSG00000163389, ENSG00000163938, ENSG00000164134, ENSG00000164163, ENSG00000164930, ENSG00000164934, ENSG00000165487, ENSG00000165506, ENSG00000165732, ENSG00000166200, ENSG00000166226, ENSG00000167635, ENSG00000169019, ENSG00000169251, ENSG00000169288, ENSG00000170759, ENSG00000171103, ENSG00000171155, ENSG00000172262, ENSG00000173145, ENSG00000174173, ENSG00000174428, ENSG00000174446, ENSG00000176624, ENSG00000178105, ENSG00000180817, ENSG00000182004, ENSG00000183726, ENSG00000183814, ENSG00000187987, ENSG00000188321, ENSG00000196693, ENSG00000197498, ENSG00000198015, ENSG00000198393, ENSG00000198498, ENSG00000198604, ENSG00000198860, ENSG00000198874, ENSG00000204815, ENSG00000234545, ENSG00000235109, ENSG00000251192, ENSG00000253710"
"M1","mod6_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.30340033239911e-05,52,"ENSG00000019505, ENSG00000049759, ENSG00000086300, ENSG00000095203, ENSG00000101098, ENSG00000101180, ENSG00000103154, ENSG00000105520, ENSG00000105642, ENSG00000105737, ENSG00000107954, ENSG00000108960, ENSG00000111670, ENSG00000114279, ENSG00000116396, ENSG00000116741, ENSG00000116983, ENSG00000124194, ENSG00000124772, ENSG00000130822, ENSG00000135144, ENSG00000135447, ENSG00000137727, ENSG00000141404, ENSG00000144290, ENSG00000147010, ENSG00000152954, ENSG00000157445, ENSG00000161544, ENSG00000162065, ENSG00000166257, ENSG00000166448, ENSG00000167964, ENSG00000168243, ENSG00000169213, ENSG00000170214, ENSG00000171303, ENSG00000171817, ENSG00000173267, ENSG00000175874, ENSG00000178773, ENSG00000184156, ENSG00000185052, ENSG00000185345, ENSG00000186479, ENSG00000187672, ENSG00000198133, ENSG00000204681, ENSG00000242173, ENSG00000257556, ENSG00000260918, ENSG00000261374"
"M20","black_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.39145417501746e-05,95,"ENSG00000030066, ENSG00000030419, ENSG00000058804, ENSG00000068784, ENSG00000079150, ENSG00000083857, ENSG00000087338, ENSG00000091317, ENSG00000100528, ENSG00000102218, ENSG00000102786, ENSG00000104343, ENSG00000104447, ENSG00000105856, ENSG00000106299, ENSG00000112144, ENSG00000116406, ENSG00000116704, ENSG00000116745, ENSG00000117222, ENSG00000118007, ENSG00000119787, ENSG00000120253, ENSG00000120334, ENSG00000120526, ENSG00000120802, ENSG00000121644, ENSG00000125871, ENSG00000128512, ENSG00000128590, ENSG00000130226, ENSG00000130363, ENSG00000132434, ENSG00000133112, ENSG00000133818, ENSG00000134115, ENSG00000134318, ENSG00000134333, ENSG00000134504, ENSG00000135999, ENSG00000136866, ENSG00000137203, ENSG00000137575, ENSG00000138764, ENSG00000138768, ENSG00000139163, ENSG00000139350, ENSG00000139684, ENSG00000140006, ENSG00000142528, ENSG00000143401, ENSG00000144048, ENSG00000144619, ENSG00000144909, ENSG00000145536, ENSG00000147650, ENSG00000150540, ENSG00000151835, ENSG00000152193, ENSG00000152944, ENSG00000154642, ENSG00000156531, ENSG00000156958, ENSG00000163069, ENSG00000163527, ENSG00000164099, ENSG00000164164, ENSG00000165511, ENSG00000166128, ENSG00000166263, ENSG00000168288, ENSG00000171243, ENSG00000172594, ENSG00000172954, ENSG00000173451, ENSG00000175497, ENSG00000177058, ENSG00000177485, ENSG00000178917, ENSG00000180182, ENSG00000180660, ENSG00000180957, ENSG00000182504, ENSG00000184083, ENSG00000187607, ENSG00000187790, ENSG00000196233, ENSG00000196418, ENSG00000196581, ENSG00000197329, ENSG00000197779, ENSG00000198554, ENSG00000205213, ENSG00000211460, ENSG00000242779"
"M1","tan_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.64212681684086e-05,31,"ENSG00000068831, ENSG00000089847, ENSG00000099308, ENSG00000101445, ENSG00000106327, ENSG00000108387, ENSG00000111674, ENSG00000116396, ENSG00000122574, ENSG00000124374, ENSG00000124507, ENSG00000127561, ENSG00000132359, ENSG00000135740, ENSG00000138028, ENSG00000138030, ENSG00000141750, ENSG00000157782, ENSG00000158458, ENSG00000158555, ENSG00000164715, ENSG00000167103, ENSG00000167549, ENSG00000169330, ENSG00000171608, ENSG00000178773, ENSG00000183114, ENSG00000184916, ENSG00000185567, ENSG00000189221, ENSG00000237289"
"M1","CD13_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",8.31900159457271e-05,19,"ENSG00000010818, ENSG00000069966, ENSG00000073910, ENSG00000107518, ENSG00000110427, ENSG00000111674, ENSG00000130830, ENSG00000135423, ENSG00000139190, ENSG00000145362, ENSG00000149575, ENSG00000153558, ENSG00000154162, ENSG00000157445, ENSG00000162374, ENSG00000165868, ENSG00000171735, ENSG00000172348, ENSG00000196876"
"M17","M8_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",9.38622553043249e-05,13,"ENSG00000007866, ENSG00000011028, ENSG00000074181, ENSG00000077150, ENSG00000105137, ENSG00000106211, ENSG00000124067, ENSG00000131435, ENSG00000139263, ENSG00000144579, ENSG00000152284, ENSG00000183580, ENSG00000185650"
"M5","yellow_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000184867072214283,20,"ENSG00000011243, ENSG00000072778, ENSG00000079432, ENSG00000085872, ENSG00000102125, ENSG00000107331, ENSG00000112511, ENSG00000131748, ENSG00000141582, ENSG00000143303, ENSG00000144589, ENSG00000146067, ENSG00000167615, ENSG00000167685, ENSG00000172613, ENSG00000178951, ENSG00000180104, ENSG00000182979, ENSG00000198026, ENSG00000204859"
"M6","mod5_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000267116671681461,36,"ENSG00000047849, ENSG00000055208, ENSG00000064932, ENSG00000069399, ENSG00000087086, ENSG00000103257, ENSG00000108679, ENSG00000108828, ENSG00000113916, ENSG00000118785, ENSG00000121104, ENSG00000124570, ENSG00000130303, ENSG00000132002, ENSG00000137193, ENSG00000137404, ENSG00000142657, ENSG00000148498, ENSG00000160211, ENSG00000161011, ENSG00000162430, ENSG00000163565, ENSG00000163931, ENSG00000164054, ENSG00000165507, ENSG00000168610, ENSG00000169902, ENSG00000172992, ENSG00000173926, ENSG00000180233, ENSG00000182541, ENSG00000185753, ENSG00000186577, ENSG00000203805, ENSG00000221869, ENSG00000235501"
"M8","19_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000270297016299681,17,"ENSG00000062822, ENSG00000090924, ENSG00000099860, ENSG00000104081, ENSG00000105281, ENSG00000113732, ENSG00000118292, ENSG00000136997, ENSG00000141510, ENSG00000142627, ENSG00000146112, ENSG00000147065, ENSG00000148841, ENSG00000158710, ENSG00000162889, ENSG00000167693, ENSG00000173039"
"M2","M2_DeRosa35__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000280979983294299,41,"ENSG00000005810, ENSG00000066933, ENSG00000073464, ENSG00000081026, ENSG00000089775, ENSG00000091844, ENSG00000100523, ENSG00000109832, ENSG00000115977, ENSG00000118473, ENSG00000122012, ENSG00000132164, ENSG00000137460, ENSG00000139132, ENSG00000139915, ENSG00000143190, ENSG00000146267, ENSG00000150394, ENSG00000151092, ENSG00000153012, ENSG00000153563, ENSG00000155744, ENSG00000171016, ENSG00000173611, ENSG00000174501, ENSG00000176148, ENSG00000180479, ENSG00000184408, ENSG00000185565, ENSG00000198932, ENSG00000226352, ENSG00000231074, ENSG00000245937, ENSG00000257151, ENSG00000260230, ENSG00000260398, ENSG00000266045, ENSG00000270581, ENSG00000271147, ENSG00000271533, ENSG00000273081"
"M9","mod4_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000412285797222933,33,"ENSG00000065427, ENSG00000066379, ENSG00000072506, ENSG00000083457, ENSG00000087884, ENSG00000092841, ENSG00000093144, ENSG00000105185, ENSG00000108294, ENSG00000111639, ENSG00000112081, ENSG00000115541, ENSG00000115816, ENSG00000115946, ENSG00000119705, ENSG00000124380, ENSG00000127922, ENSG00000134248, ENSG00000136522, ENSG00000137876, ENSG00000143977, ENSG00000147419, ENSG00000150779, ENSG00000152455, ENSG00000164182, ENSG00000172172, ENSG00000180817, ENSG00000188010, ENSG00000214485, ENSG00000225470, ENSG00000232956, ENSG00000234545, ENSG00000235043"
"M4","M4_DeRosa35__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000438594624310662,14,"ENSG00000088756, ENSG00000120332, ENSG00000123427, ENSG00000128606, ENSG00000138735, ENSG00000139926, ENSG00000144824, ENSG00000151135, ENSG00000163430, ENSG00000166147, ENSG00000170340, ENSG00000184743, ENSG00000184867, ENSG00000197712"
"M16","19_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000538770275487674,12,"ENSG00000064666, ENSG00000122786, ENSG00000125753, ENSG00000134871, ENSG00000135269, ENSG00000137331, ENSG00000138119, ENSG00000150457, ENSG00000169756, ENSG00000182718, ENSG00000187498, ENSG00000187840"
"M6","green_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",0.000624118502225911,38,"ENSG00000004399, ENSG00000004455, ENSG00000020577, ENSG00000033170, ENSG00000059804, ENSG00000064932, ENSG00000072786, ENSG00000085733, ENSG00000095380, ENSG00000100596, ENSG00000102172, ENSG00000102996, ENSG00000104635, ENSG00000110057, ENSG00000110660, ENSG00000111859, ENSG00000117676, ENSG00000118785, ENSG00000123130, ENSG00000130303, ENSG00000132002, ENSG00000136770, ENSG00000137193, ENSG00000140564, ENSG00000153976, ENSG00000156675, ENSG00000161179, ENSG00000163251, ENSG00000164713, ENSG00000165476, ENSG00000166833, ENSG00000169032, ENSG00000173638, ENSG00000180233, ENSG00000185585, ENSG00000198355, ENSG00000198517, ENSG00000198796"
