"","NGenes","Direction","PValue","FDR"
"GO_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING",0,"Up",2,1
"GO_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING",0,"Up",2,1
"GO_REGULATION_OF_PROSTATIC_BUD_FORMATION",0,"Up",2,1
"GO_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_RIBONUCLEASE_ACTIVITY",0,"Up",2,1
"GO_CHORIO_ALLANTOIC_FUSION",0,"Up",2,1
"GO_LABYRINTHINE_LAYER_MORPHOGENESIS",0,"Up",2,1
"GO_CHORION_DEVELOPMENT",0,"Up",2,1
"GO_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE",0,"Up",2,1
"GO_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_THELARCHE",0,"Up",2,1
"GO_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY",0,"Up",2,1
"GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT",0,"Up",2,1
"GO_BRANCH_ELONGATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_BRANCHING",0,"Up",2,1
"GO_REGULATION_OF_MAST_CELL_CHEMOTAXIS",0,"Up",2,1
"GO_REGULATION_OF_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0,"Up",2,1
"GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0,"Up",2,1
"GO_HAIR_FOLLICLE_PLACODE_FORMATION",0,"Up",2,1
"GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0,"Up",2,1
"GO_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_ENDOTHELIAL_CELL_FATE_COMMITMENT",0,"Up",2,1
"GO_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",0,"Up",2,1
"GO_SEMICIRCULAR_CANAL_DEVELOPMENT",0,"Up",2,1
"GO_NEURAL_PLATE_PATTERN_SPECIFICATION",0,"Up",2,1
"GO_NEURAL_PLATE_REGIONALIZATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MEIOSIS_I",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION",0,"Up",2,1
"GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT",0,"Up",2,1
"GO_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT",0,"Up",2,1
"GO_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_ENDOCARDIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CORONARY_VASCULATURE_MORPHOGENESIS",0,"Up",2,1
"GO_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS",0,"Up",2,1
"GO_CORONARY_ARTERY_MORPHOGENESIS",0,"Up",2,1
"GO_ENDOCRINE_HORMONE_SECRETION",0,"Up",2,1
"GO_DENDRITIC_SPINE_MORPHOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",0,"Up",2,1
"GO_PATTERN_SPECIFICATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS",0,"Up",2,1
"GO_CARDIAC_MUSCLE_TISSUE_REGENERATION",0,"Up",2,1
"GO_UTERUS_MORPHOGENESIS",0,"Up",2,1
"GO_VASCULAR_WOUND_HEALING",0,"Up",2,1
"GO_REGULATION_OF_VASCULAR_WOUND_HEALING",0,"Up",2,1
"GO_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT",0,"Up",2,1
"GO_SCLEROTOME_DEVELOPMENT",0,"Up",2,1
"GO_IRIS_MORPHOGENESIS",0,"Up",2,1
"GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION",0,"Up",2,1
"GO_REGULATION_OF_HISTONE_H3_K27_METHYLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_HISTONE_H3_K27_METHYLATION",0,"Up",2,1
"GO_REGULATION_OF_SEQUESTERING_OF_ZINC_ION",0,"Up",2,1
"GO_NEUROENDOCRINE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_LUNG_SECRETORY_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_PULMONARY_ARTERY_MORPHOGENESIS",0,"Up",2,1
"GO_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0,"Up",2,1
"GO_FUNGIFORM_PAPILLA_DEVELOPMENT",0,"Up",2,1
"GO_FUNGIFORM_PAPILLA_MORPHOGENESIS",0,"Up",2,1
"GO_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE",0,"Up",2,1
"GO_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION",0,"Up",2,1
"GO_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0,"Up",2,1
"GO_RETINAL_BLOOD_VESSEL_MORPHOGENESIS",0,"Up",2,1
"GO_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT",0,"Up",2,1
"GO_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS",0,"Up",2,1
"GO_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT",0,"Up",2,1
"GO_NOTCH_SIGNALING_INVOLVED_IN_HEART_DEVELOPMENT",0,"Up",2,1
"GO_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT",0,"Up",2,1
"GO_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS",0,"Up",2,1
"GO_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS",0,"Up",2,1
"GO_TESTOSTERONE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_DETERMINATION_OF_HEART_LEFT_RIGHT_ASYMMETRY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HEAT_STRESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA",0,"Up",2,1
"GO_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS",0,"Up",2,1
"GO_TROPHOBLAST_CELL_MIGRATION",0,"Up",2,1
"GO_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION",0,"Up",2,1
"GO_RESPONSE_TO_ANTICOAGULANT",0,"Up",2,1
"GO_RESPONSE_TO_PLATELET_AGGREGATION_INHIBITOR",0,"Up",2,1
"GO_CENTRIOLE_ELONGATION",0,"Up",2,1
"GO_MACROPHAGE_PROLIFERATION",0,"Up",2,1
"GO_MICROGLIAL_CELL_PROLIFERATION",0,"Up",2,1
"GO_HINDGUT_DEVELOPMENT",0,"Up",2,1
"GO_SYMPATHETIC_GANGLION_DEVELOPMENT",0,"Up",2,1
"GO_CRANIAL_GANGLION_DEVELOPMENT",0,"Up",2,1
"GO_TRIGEMINAL_GANGLION_DEVELOPMENT",0,"Up",2,1
"GO_AXON_DEVELOPMENT",0,"Up",2,1
"GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL",0,"Up",2,1
"GO_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING",0,"Up",2,1
"GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0,"Up",2,1
"GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",0,"Up",2,1
"GO_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",0,"Up",2,1
"GO_MITOCHONDRIAL_RIBOSOME_ASSEMBLY",0,"Up",2,1
"GO_CHAPERONE_MEDIATED_AUTOPHAGY",0,"Up",2,1
"GO_LIPOPHAGY",0,"Up",2,1
"GO_MITOCHONDRIAL_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0,"Up",2,1
"GO_PARKIN_MEDIATED_STIMULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION",0,"Up",2,1
"GO_LEUKOTRIENE_SIGNALING_PATHWAY",0,"Up",2,1
"GO_MOTOR_LEARNING",0,"Up",2,1
"GO_MOTOR_BEHAVIOR",0,"Up",2,1
"GO_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE",0,"Up",2,1
"GO_TELOMERIC_D_LOOP_DISASSEMBLY",0,"Up",2,1
"GO_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION",0,"Up",2,1
"GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",0,"Up",2,1
"GO_REGULATION_OF_ASTROCYTE_ACTIVATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ASTROCYTE_ACTIVATION",0,"Up",2,1
"GO_GLIAL_CELL_ACTIVATION",0,"Up",2,1
"GO_SELECTIVE_AUTOPHAGY",0,"Up",2,1
"GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",0,"Up",2,1
"GO_MIDBODY_ABSCISSION",0,"Up",2,1
"GO_MEIOSIS_I_CELL_CYCLE_PROCESS",0,"Up",2,1
"GO_MEIOSIS_II_CELL_CYCLE_PROCESS",0,"Up",2,1
"GO_SECONDARY_PALATE_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",0,"Up",2,1
"GO_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0,"Up",2,1
"GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0,"Up",2,1
"GO_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_NEURON_CELLULAR_HOMEOSTASIS",0,"Up",2,1
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_UBIQUITIN_DEPENDENT_ENDOCYTOSIS",0,"Up",2,1
"GO_GLUCAGON_SECRETION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_GLUCAGON_SECRETION",0,"Up",2,1
"GO_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION",0,"Up",2,1
"GO_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION",0,"Up",2,1
"GO_RESPONSE_TO_UV_A",0,"Up",2,1
"GO_SYNAPTIC_VESICLE_BUDDING",0,"Up",2,1
"GO_ADIPONECTIN_SECRETION",0,"Up",2,1
"GO_REGULATION_OF_TOOTH_MINERALIZATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TOOTH_MINERALIZATION",0,"Up",2,1
"GO_REGULATION_OF_ENAMEL_MINERALIZATION",0,"Up",2,1
"GO_KYNURENINE_METABOLIC_PROCESS",0,"Up",2,1
"GO_MEIOTIC_ATTACHMENT_OF_TELOMERE_TO_NUCLEAR_ENVELOPE",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",0,"Up",2,1
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",0,"Up",2,1
"GO_PROTEIN_POLY_ADP_RIBOSYLATION",0,"Up",2,1
"GO_PROTEIN_AUTO_ADP_RIBOSYLATION",0,"Up",2,1
"GO_REGULATION_OF_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS",0,"Up",2,1
"GO_THYMOCYTE_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_MUCUS_SECRETION",0,"Up",2,1
"GO_REGULATION_OF_MUCUS_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MUCUS_SECRETION",0,"Up",2,1
"GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION",0,"Up",2,1
"GO_CORNIFICATION",0,"Up",2,1
"GO_PYROPTOSIS",0,"Up",2,1
"GO_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION",0,"Up",2,1
"GO_RESPONSE_TO_CGMP",0,"Up",2,1
"GO_LENS_FIBER_CELL_MORPHOGENESIS",0,"Up",2,1
"GO_G1_TO_G0_TRANSITION",0,"Up",2,1
"GO_THYROID_HORMONE_TRANSPORT",0,"Up",2,1
"GO_FAT_CELL_PROLIFERATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION",0,"Up",2,1
"GO_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY",0,"Up",2,1
"GO_HEPATOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_DNA_CYTOSINE_DEAMINATION",0,"Up",2,1
"GO_RESPONSE_TO_LIPOTEICHOIC_ACID",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_COLD",0,"Up",2,1
"GO_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0,"Up",2,1
"GO_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION",0,"Up",2,1
"GO_PROLACTIN_SECRETION",0,"Up",2,1
"GO_UTERINE_SMOOTH_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_RRNA_BASE_METHYLATION",0,"Up",2,1
"GO_LEUKOCYTE_AGGREGATION",0,"Up",2,1
"GO_MONOCYTE_AGGREGATION",0,"Up",2,1
"GO_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_HISTONE_H2A_K63_LINKED_UBIQUITINATION",0,"Up",2,1
"GO_HISTONE_H3_K36_DEMETHYLATION",0,"Up",2,1
"GO_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",0,"Up",2,1
"GO_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION",0,"Up",2,1
"GO_DENDRITE_SELF_AVOIDANCE",0,"Up",2,1
"GO_CENTROMERIC_SISTER_CHROMATID_COHESION",0,"Up",2,1
"GO_VITAMIN_D3_METABOLIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_2",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_12",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_15",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_18",0,"Up",2,1
"GO_HISTONE_H3_K27_METHYLATION",0,"Up",2,1
"GO_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE",0,"Up",2,1
"GO_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",0,"Up",2,1
"GO_BASEMENT_MEMBRANE_ASSEMBLY",0,"Up",2,1
"GO_INCLUSION_BODY_ASSEMBLY",0,"Up",2,1
"GO_AGGRESOME_ASSEMBLY",0,"Up",2,1
"GO_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",0,"Up",2,1
"GO_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_RNA_POLYMERASE_III_PREINITIATION_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_MITOCHONDRIAL_TRNA_METHYLATION",0,"Up",2,1
"GO_UV_DAMAGE_EXCISION_REPAIR",0,"Up",2,1
"GO_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",0,"Up",2,1
"GO_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA",0,"Up",2,1
"GO_SMALL_RNA_LOADING_ONTO_RISC",0,"Up",2,1
"GO_HISTONE_H4_DEACETYLATION",0,"Up",2,1
"GO_CRD_MEDIATED_MRNA_STABILIZATION",0,"Up",2,1
"GO_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN",0,"Up",2,1
"GO_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0,"Up",2,1
"GO_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL",0,"Up",2,1
"GO_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM",0,"Up",2,1
"GO_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0,"Up",2,1
"GO_INTERLEUKIN_2_SECRETION",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM_EXIT_SITE",0,"Up",2,1
"GO_NUCLEAR_NCRNA_SURVEILLANCE",0,"Up",2,1
"GO_NUCLEAR_RETENTION_OF_PRE_MRNA_AT_THE_SITE_OF_TRANSCRIPTION",0,"Up",2,1
"GO_NUCLEAR_POLYADENYLATION_DEPENDENT_TRNA_CATABOLIC_PROCESS",0,"Up",2,1
"GO_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_9",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PEPTIDOGLYCAN",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LEUCINE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_AMMONIUM_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_COPPER_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_IRON_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LEAD_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_MAGNESIUM_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_MANGANESE_ION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_CAFFEINE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_MORPHINE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_NICOTINE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_FRUCTOSE_STIMULUS",0,"Up",2,1
"GO_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ETHER",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_HISTAMINE",0,"Up",2,1
"GO_MANGANESE_ION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_REGULATION_OF_HISTONE_H3_K14_ACETYLATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_HYDROPEROXIDE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_HYPEROXIA",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ACIDIC_PH",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_SALT_STRESS",0,"Up",2,1
"GO_CELLULAR_HYPEROSMOTIC_RESPONSE",0,"Up",2,1
"GO_CELLULAR_HYPOTONIC_RESPONSE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_X_RAY",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_UV_B",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_UV_C",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_TEMPERATURE_STIMULUS",0,"Up",2,1
"GO_RESPONSE_TO_HEPARIN",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_HEPARIN",0,"Up",2,1
"GO_DEATH_INDUCING_SIGNALING_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_HISTONE_H3_K27_DEMETHYLATION",0,"Up",2,1
"GO_PROTEIN_UFMYLATION",0,"Up",2,1
"GO_ZINC_ION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",2,1
"GO_OTIC_VESICLE_MORPHOGENESIS",0,"Up",2,1
"GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",0,"Up",2,1
"GO_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",0,"Up",2,1
"GO_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION",0,"Up",2,1
"GO_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION",0,"Up",2,1
"GO_GRANULOCYTE_COLONY_STIMULATING_FACTOR_PRODUCTION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION",0,"Up",2,1
